timestamp,close,high,low,open
2016-11-30 09:00:00,79.914,79.924,79.914,79.92
2016-11-30 09:00:30,79.924,79.931,79.921,79.927
2016-11-30 09:01:00,79.958,79.972,79.938,79.938
2016-11-30 09:01:30,79.966,79.975,79.961,79.968
2016-11-30 09:02:00,79.967,79.975,79.961,79.961
2016-11-30 09:02:30,79.971,79.978,79.963,79.963
2016-11-30 09:03:00,79.958,79.966,79.958,79.962
2016-11-30 09:03:30,79.953,79.962,79.948,79.949
2016-11-30 09:04:00,80.003,80.003,79.96,79.96
2016-11-30 09:04:30,79.998,80.018,79.998,80.014
2016-11-30 09:05:00,79.999,80.018,79.999,80.009
2016-11-30 09:05:30,80.026,80.026,80.008,80.008
2016-11-30 09:06:00,80.045,80.045,80.023,80.023
2016-11-30 09:06:30,80.031,80.058,80.031,80.058
2016-11-30 09:07:00,80.031,80.04,80.028,80.038
2016-11-30 09:07:30,80.0,80.019,80.0,80.019
2016-11-30 09:08:00,79.976,79.998,79.976,79.998
2016-11-30 09:08:30,79.932,79.98,79.932,79.98
2016-11-30 09:09:00,79.937,79.958,79.937,79.938
2016-11-30 09:09:30,79.95,79.95,79.927,79.927
2016-11-30 09:10:00,79.969,79.969,79.954,79.955
2016-11-30 09:10:30,79.951,79.963,79.948,79.963
2016-11-30 09:11:00,79.977,79.983,79.949,79.949
2016-11-30 09:11:30,79.979,79.993,79.979,79.979
2016-11-30 09:12:00,80.011,80.011,79.983,79.983
2016-11-30 09:12:30,80.005,80.025,80.001,80.017
2016-11-30 09:13:00,80.001,80.008,79.998,80.007
2016-11-30 09:13:30,79.999,79.999,79.987,79.993
2016-11-30 09:14:00,80.038,80.038,79.994,79.994
2016-11-30 09:14:30,80.054,80.054,80.039,80.044
2016-11-30 09:15:00,80.059,80.064,80.049,80.053
2016-11-30 09:15:30,80.054,80.054,80.044,80.048
2016-11-30 09:16:00,80.087,80.087,80.064,80.064
2016-11-30 09:16:30,80.106,80.106,80.083,80.083
2016-11-30 09:17:00,80.089,80.097,80.08,80.097
2016-11-30 09:17:30,80.093,80.093,80.073,80.086
2016-11-30 09:18:00,80.108,80.108,80.092,80.1
2016-11-30 09:18:30,80.101,80.119,80.101,80.117
2016-11-30 09:19:00,80.125,80.126,80.116,80.116
2016-11-30 09:19:30,80.118,80.12,80.114,80.12
2016-11-30 09:20:00,80.12,80.122,80.107,80.122
2016-11-30 09:20:30,80.124,80.135,80.124,80.135
2016-11-30 09:21:00,80.137,80.139,80.126,80.134
2016-11-30 09:21:30,80.106,80.135,80.106,80.128
2016-11-30 09:22:00,80.109,80.124,80.109,80.118
2016-11-30 09:22:30,80.118,80.118,80.095,80.095
2016-11-30 09:23:00,80.108,80.118,80.108,80.11
2016-11-30 09:23:30,80.09,80.107,80.09,80.104
2016-11-30 09:24:00,80.117,80.117,80.093,80.093
2016-11-30 09:24:30,80.117,80.117,80.103,80.112
2016-11-30 09:25:00,80.092,80.111,80.092,80.11
