timestamp,close,high,low,open
2017-02-13 09:00:00,15.759,15.759,15.748,15.75
2017-02-13 09:00:30,15.757,15.771,15.757,15.767
2017-02-13 09:01:00,15.76,15.767,15.76,15.764
2017-02-13 09:01:30,15.75,15.755,15.75,15.753
2017-02-13 09:02:00,15.749,15.759,15.748,15.759
2017-02-13 09:02:30,15.747,15.757,15.746,15.757
2017-02-13 09:03:00,15.749,15.751,15.744,15.751
2017-02-13 09:03:30,15.752,15.752,15.744,15.745
2017-02-13 09:04:00,15.738,15.748,15.737,15.748
2017-02-13 09:04:30,15.737,15.74,15.737,15.74
2017-02-13 09:05:00,15.727,15.733,15.727,15.733
2017-02-13 09:05:30,15.728,15.729,15.726,15.726
2017-02-13 09:06:00,15.72,15.729,15.72,15.729
2017-02-13 09:06:30,15.715,15.718,15.713,15.717
2017-02-13 09:07:00,15.707,15.711,15.707,15.711
2017-02-13 09:07:30,15.702,15.705,15.701,15.705
2017-02-13 09:08:00,15.711,15.711,15.7,15.7
2017-02-13 09:08:30,15.72,15.721,15.714,15.714
2017-02-13 09:09:00,15.724,15.727,15.724,15.724
2017-02-13 09:09:30,15.735,15.735,15.724,15.724
2017-02-13 09:10:00,15.733,15.733,15.732,15.733
2017-02-13 09:10:30,15.728,15.732,15.728,15.732
2017-02-13 09:11:00,15.722,15.729,15.722,15.729
2017-02-13 09:11:30,15.732,15.732,15.724,15.724
2017-02-13 09:12:00,15.725,15.733,15.725,15.733
2017-02-13 09:12:30,15.724,15.727,15.723,15.725
2017-02-13 09:13:00,15.724,15.726,15.722,15.722
2017-02-13 09:13:30,15.725,15.727,15.722,15.722
2017-02-13 09:14:00,15.728,15.728,15.724,15.726
2017-02-13 09:14:30,15.734,15.734,15.726,15.726
2017-02-13 09:15:00,15.727,15.731,15.724,15.731
2017-02-13 09:15:30,15.731,15.731,15.726,15.728
2017-02-13 09:16:00,15.725,15.729,15.724,15.729
2017-02-13 09:16:30,15.725,15.732,15.723,15.728
2017-02-13 09:17:00,15.728,15.728,15.724,15.725
2017-02-13 09:17:30,15.728,15.729,15.724,15.724
2017-02-13 09:18:00,15.733,15.734,15.73,15.73
2017-02-13 09:18:30,15.741,15.741,15.734,15.734
2017-02-13 09:19:00,15.736,15.739,15.734,15.738
2017-02-13 09:19:30,15.733,15.737,15.733,15.737
2017-02-13 09:20:00,15.732,15.734,15.728,15.732
2017-02-13 09:20:30,15.726,15.731,15.725,15.728
2017-02-13 09:21:00,15.736,15.736,15.727,15.728
2017-02-13 09:21:30,15.742,15.744,15.738,15.738
2017-02-13 09:22:00,15.742,15.744,15.739,15.742
2017-02-13 09:22:30,15.75,15.75,15.744,15.744
2017-02-13 09:23:00,15.754,15.754,15.743,15.747
2017-02-13 09:23:30,15.755,15.755,15.75,15.755
2017-02-13 09:24:00,15.771,15.771,15.756,15.763
2017-02-13 09:24:30,15.781,15.781,15.762,15.762
2017-02-13 09:25:00,15.775,15.782,15.772,15.772
2017-02-13 09:25:30,15.794,15.794,15.779,15.78
2017-02-13 09:26:00,15.801,15.807,15.793,15.793
2017-02-13 09:26:30,15.796,15.803,15.789,15.803
2017-02-13 09:27:00,15.802,15.806,15.789,15.789
2017-02-13 09:27:30,15.818,15.818,15.811,15.811
2017-02-13 09:28:00,15.835,15.835,15.814,15.824
2017-02-13 09:28:30,15.848,15.848,15.837,15.837
2017-02-13 09:29:00,15.841,15.85,15.841,15.849
2017-02-13 09:29:30,15.833,15.842,15.833,15.842
2017-02-13 09:30:00,15.841,15.841,15.825,15.835
