timestamp,close,high,low,open
2017-02-23 09:00:00,26.241,26.241,26.236,26.24
2017-02-23 09:00:30,26.243,26.245,26.237,26.237
2017-02-23 09:01:00,26.236,26.241,26.233,26.241
2017-02-23 09:01:30,26.241,26.242,26.234,26.234
2017-02-23 09:02:00,26.232,26.242,26.232,26.242
2017-02-23 09:02:30,26.231,26.24,26.231,26.235
2017-02-23 09:03:00,26.24,26.241,26.234,26.234
2017-02-23 09:03:30,26.235,26.239,26.229,26.239
2017-02-23 09:04:00,26.238,26.241,26.234,26.24
2017-02-23 09:04:30,26.232,26.237,26.231,26.232
2017-02-23 09:05:00,26.224,26.228,26.218,26.228
2017-02-23 09:05:30,26.231,26.235,26.224,26.225
2017-02-23 09:06:00,26.232,26.234,26.231,26.232
2017-02-23 09:06:30,26.242,26.242,26.235,26.238
2017-02-23 09:07:00,26.248,26.248,26.243,26.243
2017-02-23 09:07:30,26.247,26.247,26.245,26.246
2017-02-23 09:08:00,26.25,26.251,26.247,26.247
2017-02-23 09:08:30,26.246,26.25,26.245,26.25
2017-02-23 09:09:00,26.246,26.246,26.243,26.245
2017-02-23 09:09:30,26.246,26.247,26.244,26.247
2017-02-23 09:10:00,26.256,26.256,26.248,26.248
2017-02-23 09:10:30,26.257,26.257,26.256,26.256
2017-02-23 09:11:00,26.257,26.259,26.257,26.258
2017-02-23 09:11:30,26.252,26.255,26.251,26.255
2017-02-23 09:12:00,26.251,26.254,26.251,26.253
2017-02-23 09:12:30,26.247,26.249,26.246,26.249
2017-02-23 09:13:00,26.247,26.248,26.245,26.247
2017-02-23 09:13:30,26.247,26.248,26.245,26.246
2017-02-23 09:14:00,26.246,26.246,26.245,26.245
2017-02-23 09:14:30,26.247,26.247,26.245,26.247
2017-02-23 09:15:00,26.245,26.247,26.245,26.246
2017-02-23 09:15:30,26.243,26.245,26.243,26.245
2017-02-23 09:16:00,26.242,26.242,26.236,26.24
2017-02-23 09:16:30,26.236,26.238,26.233,26.238
2017-02-23 09:17:00,26.224,26.237,26.224,26.235
2017-02-23 09:17:30,26.205,26.219,26.205,26.219
2017-02-23 09:18:00,26.195,26.203,26.195,26.203
2017-02-23 09:18:30,26.199,26.2,26.191,26.191
2017-02-23 09:19:00,26.19,26.199,26.19,26.199
2017-02-23 09:19:30,26.181,26.191,26.181,26.185
2017-02-23 09:20:00,26.194,26.2,26.187,26.187
2017-02-23 09:20:30,26.201,26.201,26.189,26.194
2017-02-23 09:21:00,26.186,26.2,26.186,26.2
2017-02-23 09:21:30,26.178,26.184,26.177,26.184
2017-02-23 09:22:00,26.184,26.184,26.177,26.183
2017-02-23 09:22:30,26.185,26.192,26.185,26.19
2017-02-23 09:23:00,26.182,26.186,26.18,26.18
2017-02-23 09:23:30,26.193,26.193,26.18,26.182
2017-02-23 09:24:00,26.195,26.195,26.189,26.189
2017-02-23 09:24:30,26.181,26.191,26.18,26.191
2017-02-23 09:25:00,26.186,26.189,26.183,26.183
2017-02-23 09:25:30,26.197,26.197,26.183,26.187
2017-02-23 09:26:00,26.196,26.203,26.196,26.202
2017-02-23 09:26:30,26.194,26.194,26.188,26.191
2017-02-23 09:27:00,26.21,26.21,26.199,26.199
2017-02-23 09:27:30,26.217,26.218,26.212,26.215
2017-02-23 09:28:00,26.21,26.22,26.207,26.22
2017-02-23 09:28:30,26.202,26.213,26.202,26.213
2017-02-23 09:29:00,26.21,26.214,26.208,26.208
2017-02-23 09:29:30,26.213,26.218,26.213,26.215
2017-02-23 09:30:00,26.209,26.216,26.209,26.216
2017-02-23 09:30:30,26.208,26.215,26.206,26.21
2017-02-23 09:31:00,26.207,26.21,26.204,26.209
2017-02-23 09:31:30,26.198,26.207,26.198,26.202
2017-02-23 09:32:00,26.211,26.211,26.193,26.193
2017-02-23 09:32:30,26.206,26.217,26.206,26.217
2017-02-23 09:33:00,26.204,26.211,26.204,26.211
2017-02-23 09:33:30,26.198,26.202,26.193,26.201
2017-02-23 09:34:00,26.213,26.213,26.201,26.201
