timestamp,close,high,low,open
2017-08-07 09:00:00,30.776,30.79,30.776,30.79
2017-08-07 09:00:30,30.78,30.784,30.778,30.779
2017-08-07 09:01:00,30.773,30.776,30.773,30.776
2017-08-07 09:01:30,30.778,30.784,30.772,30.772
2017-08-07 09:02:00,30.772,30.775,30.77,30.774
2017-08-07 09:02:30,30.758,30.766,30.758,30.766
2017-08-07 09:03:00,30.772,30.772,30.759,30.763
2017-08-07 09:03:30,30.763,30.771,30.759,30.771
2017-08-07 09:04:00,30.764,30.769,30.762,30.762
2017-08-07 09:04:30,30.774,30.774,30.761,30.761
2017-08-07 09:05:00,30.789,30.789,30.78,30.78
2017-08-07 09:05:30,30.814,30.814,30.788,30.794
2017-08-07 09:06:00,30.811,30.817,30.809,30.817
2017-08-07 09:06:30,30.822,30.822,30.803,30.813
2017-08-07 09:07:00,30.81,30.819,30.809,30.815
2017-08-07 09:07:30,30.804,30.815,30.803,30.803
2017-08-07 09:08:00,30.821,30.833,30.807,30.807
2017-08-07 09:08:30,30.845,30.845,30.818,30.824
2017-08-07 09:09:00,30.852,30.852,30.839,30.848
2017-08-07 09:09:30,30.86,30.864,30.854,30.863
2017-08-07 09:10:00,30.866,30.866,30.853,30.853
2017-08-07 09:10:30,30.868,30.875,30.864,30.869
2017-08-07 09:11:00,30.871,30.879,30.857,30.857
2017-08-07 09:11:30,30.902,30.902,30.881,30.881
2017-08-07 09:12:00,30.881,30.897,30.873,30.897
2017-08-07 09:12:30,30.884,30.9,30.884,30.888
2017-08-07 09:13:00,30.905,30.905,30.876,30.878
2017-08-07 09:13:30,30.922,30.928,30.916,30.916
2017-08-07 09:14:00,30.93,30.93,30.909,30.911
2017-08-07 09:14:30,30.909,30.932,30.909,30.932
2017-08-07 09:15:00,30.87,30.898,30.87,30.898
2017-08-07 09:15:30,30.862,30.873,30.862,30.862
2017-08-07 09:16:00,30.838,30.861,30.838,30.851
2017-08-07 09:16:30,30.834,30.844,30.827,30.828
2017-08-07 09:17:00,30.835,30.84,30.83,30.831
