timestamp,close,high,low,open
2017-02-22 09:00:00,53.488,53.525,53.488,53.49
2017-02-22 09:00:30,53.481,53.497,53.476,53.476
2017-02-22 09:01:00,53.513,53.526,53.496,53.496
2017-02-22 09:01:30,53.526,53.54,53.506,53.54
2017-02-22 09:02:00,53.523,53.526,53.504,53.525
2017-02-22 09:02:30,53.484,53.515,53.473,53.515
2017-02-22 09:03:00,53.48,53.49,53.476,53.476
2017-02-22 09:03:30,53.477,53.49,53.461,53.49
2017-02-22 09:04:00,53.451,53.46,53.446,53.46
2017-02-22 09:04:30,53.435,53.474,53.435,53.459
2017-02-22 09:05:00,53.403,53.424,53.397,53.424
2017-02-22 09:05:30,53.381,53.398,53.381,53.398
2017-02-22 09:06:00,53.411,53.411,53.394,53.395
2017-02-22 09:06:30,53.437,53.437,53.414,53.414
2017-02-22 09:07:00,53.459,53.459,53.428,53.428
2017-02-22 09:07:30,53.486,53.49,53.462,53.462
2017-02-22 09:08:00,53.525,53.525,53.497,53.512
2017-02-22 09:08:30,53.499,53.535,53.499,53.51
2017-02-22 09:09:00,53.493,53.53,53.493,53.512
2017-02-22 09:09:30,53.513,53.513,53.476,53.487
2017-02-22 09:10:00,53.48,53.513,53.469,53.504
2017-02-22 09:10:30,53.446,53.472,53.441,53.472
2017-02-22 09:11:00,53.432,53.44,53.429,53.437
2017-02-22 09:11:30,53.464,53.476,53.448,53.448
2017-02-22 09:12:00,53.445,53.481,53.445,53.481
2017-02-22 09:12:30,53.405,53.439,53.405,53.439
2017-02-22 09:13:00,53.392,53.392,53.387,53.392
2017-02-22 09:13:30,53.403,53.419,53.393,53.393
2017-02-22 09:14:00,53.367,53.397,53.367,53.397
2017-02-22 09:14:30,53.339,53.356,53.334,53.356
2017-02-22 09:15:00,53.327,53.339,53.32,53.339
2017-02-22 09:15:30,53.327,53.335,53.324,53.335
2017-02-22 09:16:00,53.309,53.333,53.309,53.32
2017-02-22 09:16:30,53.306,53.32,53.306,53.32
2017-02-22 09:17:00,53.289,53.301,53.289,53.301
2017-02-22 09:17:30,53.322,53.322,53.293,53.293
2017-02-22 09:18:00,53.344,53.344,53.326,53.326
2017-02-22 09:18:30,53.377,53.378,53.354,53.354
2017-02-22 09:19:00,53.357,53.378,53.357,53.378
2017-02-22 09:19:30,53.322,53.361,53.322,53.361
2017-02-22 09:20:00,53.325,53.341,53.314,53.314
2017-02-22 09:20:30,53.31,53.329,53.31,53.329
2017-02-22 09:21:00,53.3,53.3,53.288,53.298
2017-02-22 09:21:30,53.273,53.289,53.261,53.289
2017-02-22 09:22:00,53.225,53.263,53.225,53.263
2017-02-22 09:22:30,53.261,53.261,53.229,53.241
2017-02-22 09:23:00,53.286,53.286,53.263,53.263
2017-02-22 09:23:30,53.277,53.304,53.268,53.304
2017-02-22 09:24:00,53.293,53.295,53.281,53.29
2017-02-22 09:24:30,53.294,53.302,53.292,53.302
2017-02-22 09:25:00,53.325,53.327,53.288,53.288
2017-02-22 09:25:30,53.32,53.322,53.303,53.322
2017-02-22 09:26:00,53.331,53.331,53.307,53.311
2017-02-22 09:26:30,53.31,53.332,53.31,53.332
2017-02-22 09:27:00,53.352,53.354,53.311,53.311
2017-02-22 09:27:30,53.373,53.376,53.359,53.359
2017-02-22 09:28:00,53.424,53.424,53.385,53.385
2017-02-22 09:28:30,53.442,53.443,53.421,53.432
2017-02-22 09:29:00,53.45,53.466,53.449,53.45
2017-02-22 09:29:30,53.436,53.454,53.436,53.448
2017-02-22 09:30:00,53.414,53.429,53.414,53.425
2017-02-22 09:30:30,53.377,53.405,53.377,53.405
2017-02-22 09:31:00,53.369,53.374,53.36,53.374
2017-02-22 09:31:30,53.361,53.371,53.355,53.365
2017-02-22 09:32:00,53.376,53.39,53.353,53.353
2017-02-22 09:32:30,53.397,53.406,53.363,53.363
2017-02-22 09:33:00,53.396,53.396,53.369,53.381
2017-02-22 09:33:30,53.411,53.411,53.392,53.404
2017-02-22 09:34:00,53.397,53.411,53.395,53.397
2017-02-22 09:34:30,53.395,53.41,53.395,53.401
2017-02-22 09:35:00,53.375,53.403,53.375,53.403
2017-02-22 09:35:30,53.41,53.412,53.371,53.371
2017-02-22 09:36:00,53.397,53.405,53.389,53.396
2017-02-22 09:36:30,53.4,53.414,53.397,53.414
2017-02-22 09:37:00,53.366,53.412,53.366,53.412
2017-02-22 09:37:30,53.361,53.372,53.36,53.366
2017-02-22 09:38:00,53.297,53.351,53.297,53.351
2017-02-22 09:38:30,53.294,53.305,53.285,53.285
2017-02-22 09:39:00,53.285,53.285,53.255,53.276
2017-02-22 09:39:30,53.247,53.274,53.247,53.274
2017-02-22 09:40:00,53.266,53.272,53.255,53.255
2017-02-22 09:40:30,53.289,53.291,53.263,53.263
2017-02-22 09:41:00,53.296,53.317,53.296,53.303
2017-02-22 09:41:30,53.288,53.314,53.288,53.298
2017-02-22 09:42:00,53.266,53.291,53.266,53.291
2017-02-22 09:42:30,53.285,53.286,53.267,53.267
2017-02-22 09:43:00,53.306,53.316,53.272,53.272
2017-02-22 09:43:30,53.291,53.323,53.291,53.311
2017-02-22 09:44:00,53.269,53.292,53.264,53.292
2017-02-22 09:44:30,53.29,53.29,53.266,53.266
2017-02-22 09:45:00,53.251,53.277,53.251,53.272
2017-02-22 09:45:30,53.237,53.264,53.237,53.264
2017-02-22 09:46:00,53.202,53.222,53.188,53.222
2017-02-22 09:46:30,53.164,53.206,53.164,53.206
2017-02-22 09:47:00,53.133,53.152,53.126,53.152
2017-02-22 09:47:30,53.132,53.133,53.117,53.133
2017-02-22 09:48:00,53.101,53.125,53.101,53.123
2017-02-22 09:48:30,53.115,53.115,53.102,53.112
2017-02-22 09:49:00,53.118,53.122,53.105,53.112
2017-02-22 09:49:30,53.095,53.113,53.094,53.112
2017-02-22 09:50:00,53.088,53.094,53.081,53.081
2017-02-22 09:50:30,53.076,53.076,53.062,53.075
2017-02-22 09:51:00,53.089,53.089,53.059,53.073
2017-02-22 09:51:30,53.141,53.141,53.089,53.089
2017-02-22 09:52:00,53.128,53.155,53.128,53.148
2017-02-22 09:52:30,53.156,53.159,53.141,53.142
2017-02-22 09:53:00,53.172,53.173,53.148,53.148
2017-02-22 09:53:30,53.165,53.176,53.159,53.159
2017-02-22 09:54:00,53.201,53.212,53.179,53.179
