timestamp,close,high,low,open
2017-05-10 09:00:00,58.766,58.766,58.71,58.71
2017-05-10 09:00:30,58.705,58.771,58.705,58.744
2017-05-10 09:01:00,58.764,58.77,58.73,58.73
2017-05-10 09:01:30,58.761,58.761,58.732,58.733
2017-05-10 09:02:00,58.752,58.8,58.746,58.781
2017-05-10 09:02:30,58.817,58.817,58.772,58.78
2017-05-10 09:03:00,58.844,58.866,58.833,58.833
2017-05-10 09:03:30,58.851,58.858,58.828,58.844
2017-05-10 09:04:00,58.864,58.874,58.838,58.874
2017-05-10 09:04:30,58.869,58.869,58.842,58.848
2017-05-10 09:05:00,58.882,58.882,58.841,58.842
2017-05-10 09:05:30,58.879,58.881,58.851,58.851
2017-05-10 09:06:00,58.931,58.931,58.899,58.899
2017-05-10 09:06:30,58.928,58.928,58.91,58.923
2017-05-10 09:07:00,58.902,58.924,58.902,58.924
2017-05-10 09:07:30,58.898,58.899,58.871,58.899
2017-05-10 09:08:00,58.882,58.9,58.867,58.872
2017-05-10 09:08:30,58.845,58.865,58.836,58.865
2017-05-10 09:09:00,58.813,58.855,58.783,58.855
2017-05-10 09:09:30,58.739,58.783,58.739,58.783
2017-05-10 09:10:00,58.695,58.727,58.695,58.712
2017-05-10 09:10:30,58.7,58.7,58.682,58.694
2017-05-10 09:11:00,58.725,58.725,58.7,58.7
2017-05-10 09:11:30,58.709,58.711,58.697,58.704
2017-05-10 09:12:00,58.711,58.732,58.707,58.716
2017-05-10 09:12:30,58.665,58.703,58.665,58.703
2017-05-10 09:13:00,58.655,58.671,58.655,58.66
2017-05-10 09:13:30,58.622,58.652,58.622,58.649
2017-05-10 09:14:00,58.605,58.635,58.605,58.635
2017-05-10 09:14:30,58.645,58.645,58.616,58.616
2017-05-10 09:15:00,58.639,58.65,58.638,58.647
2017-05-10 09:15:30,58.622,58.628,58.619,58.628
2017-05-10 09:16:00,58.616,58.633,58.616,58.621
2017-05-10 09:16:30,58.644,58.644,58.616,58.616
2017-05-10 09:17:00,58.639,58.644,58.628,58.642
2017-05-10 09:17:30,58.619,58.642,58.619,58.631
2017-05-10 09:18:00,58.59,58.613,58.59,58.613
2017-05-10 09:18:30,58.604,58.607,58.597,58.597
2017-05-10 09:19:00,58.582,58.595,58.571,58.595
2017-05-10 09:19:30,58.593,58.601,58.591,58.594
2017-05-10 09:20:00,58.579,58.579,58.57,58.579
2017-05-10 09:20:30,58.604,58.607,58.592,58.592
2017-05-10 09:21:00,58.585,58.598,58.572,58.593
2017-05-10 09:21:30,58.626,58.626,58.599,58.599
2017-05-10 09:22:00,58.605,58.616,58.604,58.613
2017-05-10 09:22:30,58.609,58.627,58.609,58.618
2017-05-10 09:23:00,58.596,58.614,58.592,58.61
2017-05-10 09:23:30,58.609,58.611,58.598,58.598
2017-05-10 09:24:00,58.603,58.618,58.603,58.611
2017-05-10 09:24:30,58.602,58.615,58.597,58.615
2017-05-10 09:25:00,58.58,58.604,58.58,58.604
2017-05-10 09:25:30,58.558,58.576,58.558,58.574
2017-05-10 09:26:00,58.534,58.557,58.525,58.557
2017-05-10 09:26:30,58.541,58.545,58.532,58.534
2017-05-10 09:27:00,58.52,58.533,58.517,58.533
2017-05-10 09:27:30,58.526,58.527,58.515,58.515
2017-05-10 09:28:00,58.522,58.529,58.512,58.516
2017-05-10 09:28:30,58.519,58.528,58.508,58.528
2017-05-10 09:29:00,58.48,58.522,58.48,58.522
2017-05-10 09:29:30,58.523,58.523,58.492,58.492
2017-05-10 09:30:00,58.514,58.531,58.514,58.531
2017-05-10 09:30:30,58.506,58.518,58.506,58.507
2017-05-10 09:31:00,58.545,58.545,58.515,58.515
2017-05-10 09:31:30,58.532,58.546,58.529,58.546
2017-05-10 09:32:00,58.565,58.565,58.534,58.534
2017-05-10 09:32:30,58.602,58.602,58.557,58.557
2017-05-10 09:33:00,58.594,58.609,58.594,58.594
2017-05-10 09:33:30,58.574,58.592,58.574,58.587
2017-05-10 09:34:00,58.585,58.591,58.576,58.586
2017-05-10 09:34:30,58.602,58.602,58.575,58.576
