timestamp,close,high,low,open
2016-10-21 09:00:00,150.55,150.583,150.55,150.58
2016-10-21 09:00:30,150.667,150.667,150.546,150.546
2016-10-21 09:01:00,150.653,150.653,150.588,150.638
2016-10-21 09:01:30,150.72,150.731,150.66,150.66
2016-10-21 09:02:00,150.789,150.789,150.745,150.745
2016-10-21 09:02:30,150.792,150.792,150.732,150.773
2016-10-21 09:03:00,150.796,150.817,150.766,150.817
2016-10-21 09:03:30,150.777,150.82,150.775,150.811
2016-10-21 09:04:00,150.866,150.866,150.812,150.812
2016-10-21 09:04:30,150.764,150.83,150.764,150.83
2016-10-21 09:05:00,150.655,150.719,150.655,150.709
2016-10-21 09:05:30,150.636,150.683,150.635,150.644
2016-10-21 09:06:00,150.718,150.725,150.641,150.668
2016-10-21 09:06:30,150.748,150.75,150.712,150.722
2016-10-21 09:07:00,150.72,150.757,150.72,150.757
2016-10-21 09:07:30,150.688,150.796,150.688,150.758
2016-10-21 09:08:00,150.787,150.787,150.668,150.668
2016-10-21 09:08:30,151.016,151.016,150.844,150.844
2016-10-21 09:09:00,151.017,151.017,150.95,150.995
2016-10-21 09:09:30,151.104,151.104,151.031,151.031
2016-10-21 09:10:00,151.15,151.15,151.076,151.083
2016-10-21 09:10:30,151.019,151.097,151.019,151.097
2016-10-21 09:11:00,150.959,151.11,150.959,151.059
2016-10-21 09:11:30,151.017,151.021,150.96,150.96
2016-10-21 09:12:00,150.982,150.991,150.965,150.965
2016-10-21 09:12:30,150.96,151.02,150.96,151.009
2016-10-21 09:13:00,150.832,150.946,150.832,150.934
2016-10-21 09:13:30,150.796,150.844,150.782,150.782
2016-10-21 09:14:00,150.767,150.811,150.767,150.779
2016-10-21 09:14:30,150.699,150.745,150.699,150.72
2016-10-21 09:15:00,150.761,150.774,150.736,150.753
2016-10-21 09:15:30,150.732,150.777,150.732,150.737
2016-10-21 09:16:00,150.702,150.711,150.669,150.711
2016-10-21 09:16:30,150.584,150.667,150.584,150.651
2016-10-21 09:17:00,150.568,150.608,150.568,150.576
2016-10-21 09:17:30,150.527,150.579,150.527,150.579
2016-10-21 09:18:00,150.444,150.512,150.444,150.512
2016-10-21 09:18:30,150.478,150.5,150.469,150.471
2016-10-21 09:19:00,150.433,150.496,150.433,150.496
2016-10-21 09:19:30,150.407,150.42,150.377,150.42
2016-10-21 09:20:00,150.401,150.429,150.401,150.406
2016-10-21 09:20:30,150.423,150.442,150.393,150.393
2016-10-21 09:21:00,150.396,150.41,150.382,150.41
2016-10-21 09:21:30,150.473,150.473,150.417,150.417
2016-10-21 09:22:00,150.424,150.466,150.424,150.466
2016-10-21 09:22:30,150.402,150.424,150.4,150.413
2016-10-21 09:23:00,150.454,150.454,150.403,150.403
