timestamp,close,high,low,open
2016-10-21 09:00:00,41.904,41.91,41.873,41.91
2016-10-21 09:00:30,41.875,41.904,41.874,41.874
2016-10-21 09:01:00,41.876,41.876,41.853,41.871
2016-10-21 09:01:30,41.795,41.866,41.795,41.866
2016-10-21 09:02:00,41.84,41.866,41.814,41.814
2016-10-21 09:02:30,41.888,41.888,41.852,41.87
2016-10-21 09:03:00,41.878,41.92,41.878,41.914
2016-10-21 09:03:30,41.897,41.906,41.885,41.906
2016-10-21 09:04:00,41.933,41.933,41.916,41.916
2016-10-21 09:04:30,41.923,41.939,41.923,41.939
2016-10-21 09:05:00,41.925,41.939,41.922,41.922
2016-10-21 09:05:30,41.852,41.926,41.852,41.926
2016-10-21 09:06:00,41.811,41.851,41.811,41.851
2016-10-21 09:06:30,41.852,41.879,41.829,41.836
2016-10-21 09:07:00,41.803,41.865,41.803,41.865
2016-10-21 09:07:30,41.796,41.796,41.75,41.771
2016-10-21 09:08:00,41.882,41.882,41.799,41.799
2016-10-21 09:08:30,41.878,41.897,41.872,41.879
2016-10-21 09:09:00,41.918,41.918,41.874,41.877
2016-10-21 09:09:30,41.931,41.931,41.905,41.918
2016-10-21 09:10:00,41.942,41.943,41.929,41.929
2016-10-21 09:10:30,41.948,41.959,41.936,41.946
2016-10-21 09:11:00,41.945,41.95,41.938,41.938
2016-10-21 09:11:30,41.951,41.956,41.941,41.956
2016-10-21 09:12:00,41.962,41.968,41.962,41.962
2016-10-21 09:12:30,41.995,41.995,41.974,41.974
2016-10-21 09:13:00,41.976,41.997,41.976,41.99
2016-10-21 09:13:30,41.999,41.999,41.976,41.987
2016-10-21 09:14:00,42.02,42.02,41.997,42.005
2016-10-21 09:14:30,42.035,42.035,42.019,42.019
2016-10-21 09:15:00,42.036,42.052,42.035,42.046
2016-10-21 09:15:30,42.041,42.054,42.036,42.041
2016-10-21 09:16:00,42.029,42.049,42.029,42.031
2016-10-21 09:16:30,42.054,42.055,42.042,42.042
2016-10-21 09:17:00,42.057,42.06,42.043,42.043
2016-10-21 09:17:30,42.036,42.054,42.026,42.054
2016-10-21 09:18:00,42.06,42.06,42.025,42.025
2016-10-21 09:18:30,42.059,42.066,42.058,42.061
2016-10-21 09:19:00,42.057,42.071,42.049,42.071
2016-10-21 09:19:30,42.035,42.057,42.035,42.057
2016-10-21 09:20:00,42.054,42.054,42.035,42.036
2016-10-21 09:20:30,42.051,42.051,42.034,42.041
2016-10-21 09:21:00,42.062,42.062,42.035,42.04
2016-10-21 09:21:30,42.074,42.086,42.06,42.06
2016-10-21 09:22:00,42.113,42.113,42.084,42.084
2016-10-21 09:22:30,42.094,42.1,42.081,42.1
2016-10-21 09:23:00,42.103,42.103,42.082,42.092
2016-10-21 09:23:30,42.157,42.157,42.114,42.114
2016-10-21 09:24:00,42.144,42.158,42.133,42.158
2016-10-21 09:24:30,42.141,42.146,42.141,42.146
2016-10-21 09:25:00,42.165,42.165,42.15,42.15
2016-10-21 09:25:30,42.163,42.176,42.163,42.176
2016-10-21 09:26:00,42.153,42.164,42.15,42.15
2016-10-21 09:26:30,42.18,42.18,42.157,42.157
2016-10-21 09:27:00,42.188,42.188,42.169,42.184
2016-10-21 09:27:30,42.178,42.191,42.178,42.178
2016-10-21 09:28:00,42.17,42.176,42.159,42.166
2016-10-21 09:28:30,42.167,42.187,42.167,42.179
2016-10-21 09:29:00,42.177,42.18,42.166,42.18
