timestamp,close,high,low,open
2017-08-03 09:00:00,68.292,68.34,68.292,68.34
2017-08-03 09:00:30,68.349,68.349,68.306,68.306
2017-08-03 09:01:00,68.289,68.34,68.289,68.34
2017-08-03 09:01:30,68.293,68.293,68.273,68.288
2017-08-03 09:02:00,68.221,68.27,68.221,68.27
2017-08-03 09:02:30,68.233,68.239,68.205,68.239
2017-08-03 09:03:00,68.255,68.255,68.235,68.235
2017-08-03 09:03:30,68.28,68.28,68.267,68.272
2017-08-03 09:04:00,68.283,68.309,68.283,68.288
2017-08-03 09:04:30,68.2,68.261,68.2,68.261
2017-08-03 09:05:00,68.247,68.247,68.215,68.217
2017-08-03 09:05:30,68.254,68.266,68.248,68.266
2017-08-03 09:06:00,68.237,68.267,68.235,68.24
2017-08-03 09:06:30,68.235,68.253,68.232,68.253
2017-08-03 09:07:00,68.259,68.259,68.244,68.257
2017-08-03 09:07:30,68.242,68.271,68.242,68.252
2017-08-03 09:08:00,68.275,68.291,68.237,68.237
2017-08-03 09:08:30,68.307,68.312,68.297,68.297
2017-08-03 09:09:00,68.332,68.332,68.285,68.285
2017-08-03 09:09:30,68.393,68.404,68.35,68.35
2017-08-03 09:10:00,68.36,68.388,68.359,68.388
2017-08-03 09:10:30,68.386,68.393,68.373,68.373
2017-08-03 09:11:00,68.323,68.374,68.323,68.364
2017-08-03 09:11:30,68.35,68.35,68.305,68.305
2017-08-03 09:12:00,68.352,68.371,68.333,68.371
2017-08-03 09:12:30,68.349,68.364,68.326,68.339
2017-08-03 09:13:00,68.3,68.326,68.3,68.326
2017-08-03 09:13:30,68.275,68.317,68.275,68.299
2017-08-03 09:14:00,68.243,68.26,68.242,68.26
2017-08-03 09:14:30,68.258,68.26,68.223,68.223
2017-08-03 09:15:00,68.287,68.293,68.257,68.257
2017-08-03 09:15:30,68.351,68.351,68.297,68.297
2017-08-03 09:16:00,68.337,68.35,68.318,68.33
2017-08-03 09:16:30,68.383,68.383,68.342,68.342
2017-08-03 09:17:00,68.389,68.406,68.367,68.406
2017-08-03 09:17:30,68.422,68.426,68.394,68.394
2017-08-03 09:18:00,68.423,68.423,68.387,68.402
2017-08-03 09:18:30,68.435,68.459,68.435,68.444
2017-08-03 09:19:00,68.482,68.482,68.43,68.45
2017-08-03 09:19:30,68.49,68.49,68.447,68.467
2017-08-03 09:20:00,68.533,68.533,68.493,68.493
2017-08-03 09:20:30,68.56,68.581,68.547,68.547
2017-08-03 09:21:00,68.564,68.564,68.538,68.538
2017-08-03 09:21:30,68.552,68.583,68.552,68.583
2017-08-03 09:22:00,68.564,68.605,68.564,68.574
2017-08-03 09:22:30,68.578,68.59,68.571,68.571
2017-08-03 09:23:00,68.507,68.566,68.507,68.565
2017-08-03 09:23:30,68.482,68.516,68.459,68.516
2017-08-03 09:24:00,68.432,68.469,68.432,68.469
2017-08-03 09:24:30,68.392,68.413,68.37,68.413
2017-08-03 09:25:00,68.368,68.393,68.368,68.393
2017-08-03 09:25:30,68.374,68.374,68.338,68.352
2017-08-03 09:26:00,68.401,68.407,68.386,68.398
2017-08-03 09:26:30,68.469,68.469,68.418,68.418
2017-08-03 09:27:00,68.508,68.508,68.47,68.47
2017-08-03 09:27:30,68.534,68.534,68.485,68.504
2017-08-03 09:28:00,68.527,68.527,68.507,68.513
2017-08-03 09:28:30,68.491,68.544,68.491,68.53
2017-08-03 09:29:00,68.445,68.47,68.432,68.47
2017-08-03 09:29:30,68.443,68.469,68.429,68.469
2017-08-03 09:30:00,68.412,68.448,68.412,68.448
2017-08-03 09:30:30,68.42,68.42,68.397,68.403
2017-08-03 09:31:00,68.405,68.412,68.39,68.407
2017-08-03 09:31:30,68.328,68.386,68.328,68.386
2017-08-03 09:32:00,68.275,68.339,68.275,68.339
2017-08-03 09:32:30,68.28,68.294,68.256,68.294
2017-08-03 09:33:00,68.273,68.307,68.273,68.307
2017-08-03 09:33:30,68.253,68.253,68.227,68.249
2017-08-03 09:34:00,68.245,68.263,68.24,68.263
